No.,Estado,Sistema,Nombre_común,Género,Especie,Región, Localidad,Latitud,Longitud,Altitud,CodMunicip,Municipio
190,Chiapas,Ganadería Silvopastoril,palma de guano,Sabal,mexicana,Marques de Comillas,Galacia,16.15944444,-90.85583333,167,7116,Marques de Comillas
172,Chiapas,Ganadería Silvopastoril,Caña de azucar,Saccharum,officinarum,Marques de Comillas,Galacia,16.15944444,-90.85583333,167,7116,Marques de Comillas
175,Chiapas,Ganadería Silvopastoril,Caña de azucar,Saccharum,officinarum,Marques de Comillas,Galacia,16.15944444,-90.85583333,167,7116,Marques de Comillas
193,Chiapas,Ganadería Silvopastoril,Palma corozo,Attalea,butyracea,Marques de Comillas,Galacia,16.15944444,-90.85583333,167,7116,Marques de Comillas
102,Chiapas,Milpa Sustentable,Hierba mora,Solanum,nigrum,Marques de Comillas,Galacia,16.15944444,-90.85583333,167,7116,Marques de Comillas
NA,Chiapas,Traspatios,sosa,Solanum,torvum,Marques de Comillas,Galacia,16.15944444,-90.85583333,167,7116,Marques de Comillas
NA,Chiapas,Traspatios,tomate,Solanum,lycopersicum,Marques de Comillas,Galacia,16.15944444,-90.85583333,167,7116,Marques de Comillas
187,Chiapas,Ganadería Silvopastoril,macuilis,Tabebuia,rosea,Marques de Comillas,Galacia,16.15944444,-90.85583333,167,7116,Marques de Comillas
123,Chiapas,Milpa Sustentable,malanga,Xanthosoma,sagittifolium,Marques de Comillas,Galacia,16.15944444,-90.85583333,167,7116,Marques de Comillas
NA,Chiapas,Traspatios,malanga,Xanthosoma,sagittifolium,Marques de Comillas,Galacia,16.15944444,-90.85583333,167,7116,Marques de Comillas
68,Chiapas,Milpa Sustentable,Maíz,Zea,mays,Marques de Comillas,Galacia,16.15944444,-90.85583333,167,7116,Marques de Comillas
220,Chiapas,Ganadería Silvopastoril,Cornesuelo,Acacia,Cornigera,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
NA,Chiapas,Traspatios,Cebollín,Allium,schoenoprasum,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
NA,Chiapas,Traspatios,sabila,Aloe,vera,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
NA,Chiapas,Traspatios,guanabana,Annona,muricata,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
NA,Chiapas,Traspatios,Carambola,Averrhoa,carambola,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
205,Chiapas,Ganadería Silvopastoril,popistle,Blepharidium,guatemalense,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
145,Chiapas,Ganadería Silvopastoril,Brizantha/Signa,Urochloa,brizantha,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
148,Chiapas,Ganadería Silvopastoril,humidicola,Urochloa,humidicola,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
226,Chiapas,Ganadería Silvopastoril,Ramón,Brosimum,alicastrum,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
NA,Chiapas,Traspatios,mulato,Bursera,simaruba,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
223,Chiapas,Ganadería Silvopastoril,palo mulato,Bursera,simaruba,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
211,Chiapas,Ganadería Silvopastoril,nance,Byrsonima,crassifolia,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
NA,Chiapas,Traspatios,nopal,Opuntia,ficus-indica,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
77,Chiapas,Milpa Sustentable,Chile,Capsicum,annuum,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
80,Chiapas,Milpa Sustentable,Chile,Capsicum,sp,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
83,Chiapas,Milpa Sustentable,Chile,Capsicum,sp,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
86,Chiapas,Milpa Sustentable,Chile,Capsicum,sp,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
89,Chiapas,Milpa Sustentable,Chile,Capsicum,chinense,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
92,Chiapas,Milpa Sustentable,Chile,Capsicum,annuum,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
NA,Chiapas,Traspatios,Chile,Capsicum,annuum,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
NA,Chiapas,Traspatios,papaya,Carica,papaya,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
229,Chiapas,Ganadería Silvopastoril,guarumbo,Cecropia,obtusifolia,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
NA,Chiapas,Traspatios,epazote,Chenopodium,ambrosioides,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
NA,Chiapas,Traspatios,Chaya,Cnidoscolus,aconitifolius,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
NA,Chiapas,Traspatios,Canela,Cinnamomum,verum,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
NA,Chiapas,Traspatios,Naranja,Citrus,sinensis,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
NA,Chiapas,Traspatios,limon,Citrus,aurantiifolia,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
NA,Chiapas,Traspatios,mandarina,Citrus,reticulata,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
129,Chiapas,Milpa Sustentable,Chaya,Cnidoscolus,aconitifolius,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
108,Chiapas,Milpa Sustentable,Cilantro,Coriandrum,sativum,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
NA,Chiapas,Traspatios,cilantro,Coriandrum,sativum,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
157,Chiapas,Ganadería Silvopastoril,,Cortaderia,selloana,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
NA,Chiapas,Traspatios,Chipilin,Crotalaria,longirostrata,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
71,Chiapas,Milpa Sustentable,Calabaza,Cucurbita,pepo,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
135,Chiapas,Milpa Sustentable,te de limón,Cymbopogon,citratus,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
NA,Chiapas,Traspatios,te de limón,Cymbopogon,citratus,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
139,Chiapas,Ganadería Silvopastoril,"Pasto estrella, Gigante, zacate estrella, estrella africana.",Cynodon,plectostachyus,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
142,Chiapas,Ganadería Silvopastoril,Pasto Santo Domingo,Cynodon,nlemfuensis,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
151,Chiapas,Ganadería Silvopastoril,,Cynodon,dactylon,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
160,Chiapas,Ganadería Silvopastoril,,Cyperus,esculentus ,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
181,Chiapas,Ganadería Silvopastoril,Colorín,Erythrina,sp,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
NA,Chiapas,Traspatios,hinojo,Foeniculum,vulgare,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
178,Chiapas,Ganadería Silvopastoril,Cocoite/Chanté ,Gliricidia,sepium,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
184,Chiapas,Ganadería Silvopastoril,guazima,Guazuma,ulmifolia,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
196,Chiapas,Ganadería Silvopastoril,Guatope,Inga,vera,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
126,Chiapas,Milpa Sustentable,Camote,Ipomoea,batatas,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
NA,Chiapas,Traspatios,Camote,Ipomoea,batatas,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
208,Chiapas,Ganadería Silvopastoril,Cabeza de mico,Licania,platyplus,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
NA,Chiapas,Traspatios,estropajo,Luffa,cylindrica,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
NA,Chiapas,Traspatios,Mango,Mangifera,indica,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
120,Chiapas,Milpa Sustentable,Yuca,Manihot,esculenta,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
NA,Chiapas,Traspatios,yerba buena,Mentha,spicata,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
117,Chiapas,Milpa Sustentable,guineo cuadrado,Musa,sp,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
114,Chiapas,Milpa Sustentable,Guineo roatan,Musa,sp,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
111,Chiapas,Milpa Sustentable,Platano macho,Musa,sp,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
105,Chiapas,Milpa Sustentable,Tres puntas,NA,NA,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
214,Chiapas,Ganadería Silvopastoril,tapacocina,NA,NA,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
NA,Chiapas,Traspatios,tres puntas,NA,sp,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
NA,Chiapas,Traspatios,pipisa,NA,sp,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
NA,Chiapas,Traspatios,rambutan,Nephelium,lappaceum,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
132,Chiapas,Milpa Sustentable,balsa,Ochroma,pyramidale,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
NA,Chiapas,Traspatios,Albahaca / Pimientillo,Ocimum,basilicum,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
NA,Chiapas,Traspatios,oregano,Origanum,vulgare,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
154,Chiapas,Ganadería Silvopastoril,,Megathyrsus,maximum,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
166,Chiapas,Ganadería Silvopastoril,Cubano,Cenchrus,spicatus,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
,Chiapas,Ganadería Silvopastoril,Cubano,Pennisetum,purpureum,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
163,Chiapas,Ganadería Silvopastoril,zacate tiwan,Pennisetum,purpureum,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
169,Chiapas,Ganadería Silvopastoril,king gras,Pennisetum,purpureum,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
169,Chiapas,Ganadería Silvopastoril,king gras,Cenchrus,spicatus,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
NA,Chiapas,Traspatios,Aguacate,Persea,americana,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
NA,Chiapas,Traspatios,peregil,Petroselinum,crispum,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
74,Chiapas,Milpa Sustentable,Frijol,Phaseolus,vulgaris,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
202,Chiapas,Ganadería Silvopastoril,guaciban,Phitecellobium,leucocalyx,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
NA,Chiapas,Traspatios,yerba santa,Piper,auritum,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
199,Chiapas,Ganadería Silvopastoril,plumillo,Cojoba,arborea,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
95,Chiapas,Milpa Sustentable,Verdolaga,Portulaca,oleracea,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
217,Chiapas,Ganadería Silvopastoril,guayaba,Psidium,guajava,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
190,Chiapas,Ganadería Silvopastoril,palma de guano,Sabal,mexicana,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
172,Chiapas,Ganadería Silvopastoril,Caña de azucar,Saccharum,officinarum,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
175,Chiapas,Ganadería Silvopastoril,Caña de azucar,Saccharum,officinarum,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
193,Chiapas,Ganadería Silvopastoril,Palma corozo,Attalea,butyracea,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
102,Chiapas,Milpa Sustentable,Hierba mora,Solanum,nigrum,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
NA,Chiapas,Traspatios,sosa,Solanum,torvum,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
NA,Chiapas,Traspatios,tomate,Solanum,lycopersicum,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
187,Chiapas,Ganadería Silvopastoril,macuilis,Tabebuia,rosea,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
123,Chiapas,Milpa Sustentable,malanga,Xanthosoma,sagittifolium,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
NA,Chiapas,Traspatios,malanga,Xanthosoma,sagittifolium,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
68,Chiapas,Milpa Sustentable,Maíz,Zea,mays,Marques de Comillas,Licenciado Adolfo López Mateos,16.21930444,-90.84272389,155,7116,Marques de Comillas
220,Chiapas,Ganadería Silvopastoril,Cornesuelo,Acacia,Cornigera,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
NA,Chiapas,Traspatios,Cebollín,Allium,schoenoprasum,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
NA,Chiapas,Traspatios,sabila,Aloe,vera,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
NA,Chiapas,Traspatios,guanabana,Annona,muricata,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
NA,Chiapas,Traspatios,Carambola,Averrhoa,carambola,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
205,Chiapas,Ganadería Silvopastoril,popistle,Blepharidium,guatemalense,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
145,Chiapas,Ganadería Silvopastoril,Brizantha/Signa,Urochloa,brizantha,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
148,Chiapas,Ganadería Silvopastoril,humidicola,Urochloa,humidicola,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
226,Chiapas,Ganadería Silvopastoril,Ramón,Brosimum,alicastrum,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
NA,Chiapas,Traspatios,mulato,Bursera,simaruba,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
223,Chiapas,Ganadería Silvopastoril,palo mulato,Bursera,simaruba,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
211,Chiapas,Ganadería Silvopastoril,nance,Byrsonima,crassifolia,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
NA,Chiapas,Traspatios,nopal,Opuntia,ficus-indica,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
77,Chiapas,Milpa Sustentable,Chile,Capsicum,annuum,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
80,Chiapas,Milpa Sustentable,Chile,Capsicum,sp,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
83,Chiapas,Milpa Sustentable,Chile,Capsicum,sp,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
86,Chiapas,Milpa Sustentable,Chile,Capsicum,sp,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
89,Chiapas,Milpa Sustentable,Chile,Capsicum,chinense,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
92,Chiapas,Milpa Sustentable,Chile,Capsicum,annuum,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
NA,Chiapas,Traspatios,Chile,Capsicum,annuum,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
NA,Chiapas,Traspatios,papaya,Carica,papaya,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
229,Chiapas,Ganadería Silvopastoril,guarumbo,Cecropia,obtusifolia,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
NA,Chiapas,Traspatios,epazote,Chenopodium,ambrosioides,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
NA,Chiapas,Traspatios,Chaya,Cnidoscolus,aconitifolius,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
NA,Chiapas,Traspatios,Canela,Cinnamomum,verum,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
NA,Chiapas,Traspatios,Naranja,Citrus,sinensis,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
NA,Chiapas,Traspatios,limon,Citrus,aurantiifolia,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
NA,Chiapas,Traspatios,mandarina,Citrus,reticulata,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
129,Chiapas,Milpa Sustentable,Chaya,Cnidoscolus,aconitifolius,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
108,Chiapas,Milpa Sustentable,Cilantro,Coriandrum,sativum,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
NA,Chiapas,Traspatios,cilantro,Coriandrum,sativum,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
157,Chiapas,Ganadería Silvopastoril,,Cortaderia,selloana,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
NA,Chiapas,Traspatios,Chipilin,Crotalaria,longirostrata,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
71,Chiapas,Milpa Sustentable,Calabaza,Cucurbita,pepo,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
135,Chiapas,Milpa Sustentable,te de limón,Cymbopogon,citratus,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
NA,Chiapas,Traspatios,te de limón,Cymbopogon,citratus,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
139,Chiapas,Ganadería Silvopastoril,"Pasto estrella, Gigante, zacate estrella, estrella africana.",Cynodon,plectostachyus,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
142,Chiapas,Ganadería Silvopastoril,Pasto Santo Domingo,Cynodon,nlemfuensis,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
151,Chiapas,Ganadería Silvopastoril,,Cynodon,dactylon,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
160,Chiapas,Ganadería Silvopastoril,,Cyperus,esculentus ,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
181,Chiapas,Ganadería Silvopastoril,Colorín,Erythrina,sp,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
NA,Chiapas,Traspatios,hinojo,Foeniculum,vulgare,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
178,Chiapas,Ganadería Silvopastoril,Cocoite/Chanté ,Gliricidia,sepium,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
184,Chiapas,Ganadería Silvopastoril,guazima,Guazuma,ulmifolia,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
196,Chiapas,Ganadería Silvopastoril,Guatope,Inga,vera,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
126,Chiapas,Milpa Sustentable,Camote,Ipomoea,batatas,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
NA,Chiapas,Traspatios,Camote,Ipomoea,batatas,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
208,Chiapas,Ganadería Silvopastoril,Cabeza de mico,Licania,platyplus,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
NA,Chiapas,Traspatios,estropajo,Luffa,cylindrica,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
NA,Chiapas,Traspatios,Mango,Mangifera,indica,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
120,Chiapas,Milpa Sustentable,Yuca,Manihot,esculenta,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
NA,Chiapas,Traspatios,yerba buena,Mentha,spicata,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
117,Chiapas,Milpa Sustentable,guineo cuadrado,Musa,sp,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
114,Chiapas,Milpa Sustentable,Guineo roatan,Musa,sp,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
111,Chiapas,Milpa Sustentable,Platano macho,Musa,sp,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
105,Chiapas,Milpa Sustentable,Tres puntas,NA,NA,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
214,Chiapas,Ganadería Silvopastoril,tapacocina,NA,NA,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
NA,Chiapas,Traspatios,tres puntas,NA,sp,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
NA,Chiapas,Traspatios,pipisa,NA,sp,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
NA,Chiapas,Traspatios,rambutan,Nephelium,lappaceum,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
132,Chiapas,Milpa Sustentable,balsa,Ochroma,pyramidale,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
NA,Chiapas,Traspatios,Albahaca / Pimientillo,Ocimum,basilicum,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
NA,Chiapas,Traspatios,oregano,Origanum,vulgare,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
154,Chiapas,Ganadería Silvopastoril,,Megathyrsus,maximum,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
166,Chiapas,Ganadería Silvopastoril,Cubano,Cenchrus,spicatus,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
,Chiapas,Ganadería Silvopastoril,Cubano,Pennisetum,purpureum,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
163,Chiapas,Ganadería Silvopastoril,zacate tiwan,Pennisetum,purpureum,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
169,Chiapas,Ganadería Silvopastoril,king gras,Pennisetum,purpureum,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
169,Chiapas,Ganadería Silvopastoril,king gras,Cenchrus,spicatus,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
NA,Chiapas,Traspatios,Aguacate,Persea,americana,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
NA,Chiapas,Traspatios,peregil,Petroselinum,crispum,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
74,Chiapas,Milpa Sustentable,Frijol,Phaseolus,vulgaris,Marques de Comillas,El Pirú,16.09691278,-90.83887583,180,7116,Marques de Comillas
